CTFP,CensusTract_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
39127965900,6923,47.0,58.0,48.0,41.0,62.0,23.0,46.0,77.0,-0.10731915,0.12496334,0.11251315,0.074586213,0.47830158,0.062380407,0.16724072,0.016838882
39127966000,5023,84.0,92.0,79.0,62.0,67.0,61.0,70.0,95.0,1.0461884,0.30050051,0.19924812,0.12092599,0.74683547,0.072961375,0.375,0.037553649
39127966100,3911,47.0,62.0,49.0,61.0,37.0,14.0,19.0,89.0,-0.12419064,0.13627049,0.1141115,0.11775362,0.58885795,0.031128405,0.12710765,0.0038910506
39127966200,6154,87.0,88.0,77.0,77.0,90.0,73.0,36.0,88.0,1.1731679,0.26181757,0.19221412,0.17275217,0.5827108,0.16970725,0.46754348,0.01145524
39127966300,6010,75.0,88.0,71.0,77.0,68.0,30.0,46.0,80.0,0.73233223,0.25991863,0.16846362,0.17034855,0.49407718,0.073600702,0.19876598,0.01718819
39129020100,1767,93.0,90.0,97.0,77.0,92.0,86.0,61.0,80.0,1.4434478,0.27882352,0.36323851,0.17142858,0.49445677,0.20316623,0.62269127,0.027704485
39129020200,2678,92.0,96.0,74.0,75.0,88.0,80.0,62.0,95.0,1.3894968,0.35863873,0.17878787,0.16281569,0.73473108,0.15696649,0.54144621,0.02910053
39129020310,5160,72.0,71.0,78.0,65.0,53.0,74.0,19.0,71.0,0.6362161,0.16386129,0.19494048,0.12831974,0.43820733,0.05009634,0.47398844,0.003371869
39129020320,3690,24.0,45.0,17.0,28.0,59.0,4.0,1.0,66.0,-0.81406832,0.093360998,0.056009334,0.053704429,0.41379312,0.057584271,0.0625,0.0
39129020400,2673,89.0,93.0,76.0,83.0,50.0,83.0,54.0,97.0,1.2706115,0.3126654,0.18760195,0.20118344,0.86256981,0.045454547,0.56957328,0.022263451
39129021100,7722,13.0,25.0,9.0,42.0,1.0,10.0,22.0,41.0,-1.1783861,0.056748874,0.038664322,0.076866895,0.32568806,0.0,0.10132001,0.0049946485
39129021200,8002,56.0,46.0,75.0,72.0,48.0,43.0,50.0,55.0,0.14219604,0.095490046,0.18443397,0.15177134,0.36927944,0.042831857,0.26371682,0.019469026
39129021300,3762,14.0,1.0,1.0,92.0,1.0,1.0,1.0,100.0,-1.1455015,0.0,0.0,0.27433893,22.292683,0.0,0.0,0.0
39129021401,3459,65.0,60.0,68.0,78.0,68.0,28.0,65.0,84.0,0.41222101,0.13003185,0.15854922,0.1779869,0.53051317,0.074232079,0.19112629,0.031569965
39129021402,6589,18.0,24.0,38.0,41.0,11.0,13.0,51.0,11.0,-1.0034295,0.055564012,0.093975902,0.074846044,0.22492141,0.0091954023,0.12183908,0.020229885
39129021500,3517,25.0,28.0,30.0,54.0,7.0,17.0,52.0,50.0,-0.77954233,0.062642366,0.079999998,0.10199203,0.35276824,0.0064568198,0.14124294,0.020984665
39129021600,3430,62.0,70.0,58.0,55.0,44.0,46.0,44.0,83.0,0.31115437,0.16119578,0.13288288,0.10436996,0.52540106,0.0392,0.28,0.016000001
39129021700,5313,21.0,22.0,21.0,47.0,26.0,11.0,61.0,40.0,-0.91226929,0.052922141,0.063611493,0.085574575,0.32209468,0.021959459,0.11036036,0.028153153
39131952200,5493,80.0,86.0,55.0,84.0,81.0,50.0,42.0,93.0,0.92519605,0.24473733,0.12731153,0.21221864,0.66497695,0.11312649,0.30023867,0.014319809
39131952300,5226,77.0,75.0,83.0,77.0,70.0,54.0,37.0,90.0,0.80322939,0.18148966,0.21689335,0.1724138,0.61168385,0.078319505,0.32572615,0.011929461
39131952400,3371,79.0,77.0,73.0,63.0,86.0,85.0,1.0,88.0,0.88439751,0.19208524,0.17602997,0.12436762,0.57799673,0.13877822,0.59694552,0.0
39131952500,3709,69.0,59.0,45.0,79.0,67.0,65.0,38.0,78.0,0.51472628,0.12638701,0.10638298,0.18102135,0.47961494,0.072158366,0.399106,0.012132823
39131952600,5992,71.0,68.0,24.0,81.0,83.0,45.0,70.0,94.0,0.60065502,0.15353805,0.067764409,0.1916499,0.71115619,0.12240185,0.27436489,0.038337182
39131952700,4209,74.0,82.0,47.0,93.0,51.0,47.0,21.0,94.0,0.7065773,0.21430269,0.11046025,0.28711897,0.68318486,0.046497941,0.28487346,0.0047086519
39133600102,3708,17.0,10.0,51.0,33.0,14.0,23.0,38.0,60.0,-1.035753,0.031197015,0.11904762,0.06199095,0.38901925,0.012444444,0.16711111,0.012444444
39133600103,5555,40.0,32.0,52.0,61.0,79.0,33.0,23.0,15.0,-0.3338728,0.069469504,0.11982881,0.11889828,0.24121252,0.10704607,0.21680216,0.0054200543
39133600200,5968,40.0,52.0,32.0,42.0,49.0,32.0,52.0,18.0,-0.33243647,0.10946944,0.08343634,0.077685207,0.25238949,0.044877224,0.20872143,0.021168502
39133600301,9158,24.0,24.0,19.0,32.0,56.0,40.0,1.0,49.0,-0.81344628,0.056377493,0.059940904,0.061163988,0.34806877,0.054372843,0.25028768,0.0
39133600302,6868,6.0,11.0,20.0,19.0,46.0,6.0,1.0,13.0,-1.4662977,0.032697145,0.060654007,0.040292274,0.2345679,0.041005801,0.077369437,0.0
39133600401,6388,43.0,51.0,53.0,40.0,41.0,58.0,1.0,24.0,-0.24189749,0.10667508,0.12288135,0.074414335,0.27345476,0.035316698,0.35009596,0.0
39133600402,5438,18.0,13.0,9.0,28.0,8.0,53.0,51.0,32.0,-1.0068554,0.036693778,0.036718749,0.05404713,0.29593268,0.0071530757,0.32188842,0.020505484
39133600403,4779,36.0,51.0,73.0,62.0,17.0,14.0,1.0,24.0,-0.44263572,0.10670027,0.17429838,0.11929824,0.27183366,0.014415377,0.12867059,0.0
39133600500,5650,46.0,51.0,59.0,70.0,9.0,34.0,27.0,66.0,-0.14155436,0.10705362,0.13715529,0.14410155,0.41324043,0.0074552684,0.22067595,0.0069582504
39133600602,2842,55.0,64.0,51.0,65.0,36.0,34.0,56.0,45.0,0.10656925,0.14250527,0.11919699,0.1294964,0.33775812,0.030511811,0.22047244,0.023622047
39133600603,3975,69.0,67.0,88.0,61.0,70.0,49.0,43.0,71.0,0.53309661,0.15113924,0.24711539,0.11722306,0.43654823,0.079537727,0.29707682,0.014955812
39133600703,1785,32.0,34.0,57.0,61.0,38.0,21.0,1.0,43.0,-0.55190158,0.071832582,0.13141684,0.1176906,0.32958034,0.03265306,0.15918367,0.0
39133600704,1797,15.0,19.0,35.0,27.0,22.0,20.0,17.0,47.0,-1.1076204,0.048082426,0.088235296,0.052884616,0.34332988,0.01854714,0.15765069,0.001545595
39133600705,2579,31.0,46.0,71.0,29.0,49.0,11.0,22.0,35.0,-0.57561243,0.09521959,0.16860466,0.056173526,0.30561477,0.044897959,0.1122449,0.0051020407
39133600706,2902,15.0,17.0,10.0,47.0,35.0,18.0,1.0,40.0,-1.1040708,0.044885177,0.0390625,0.087221093,0.3229318,0.030109489,0.14598539,0.0
39133600800,3451,71.0,73.0,47.0,50.0,90.0,85.0,21.0,31.0,0.58276355,0.17393903,0.11111111,0.091963217,0.29587036,0.18013571,0.59839606,0.004935225
39133600901,4055,74.0,83.0,78.0,60.0,60.0,60.0,17.0,84.0,0.69435436,0.22370701,0.19554695,0.11592129,0.5373832,0.060402684,0.36485663,0.0024405124
39133600902,5100,68.0,80.0,67.0,48.0,78.0,68.0,1.0,40.0,0.51415676,0.20705882,0.15541601,0.089035213,0.32057083,0.10089686,0.4206278,0.0
39133601000,2472,63.0,79.0,57.0,19.0,86.0,63.0,1.0,89.0,0.34186342,0.20089467,0.13089006,0.039458185,0.58861339,0.1433892,0.38826814,0.0
39133601100,5599,28.0,41.0,41.0,46.0,32.0,9.0,1.0,82.0,-0.67055362,0.086622611,0.098461539,0.084594838,0.51478195,0.026863085,0.096620448,0.0
39133601200,4849,75.0,90.0,41.0,28.0,86.0,87.0,40.0,55.0,0.72168785,0.28021979,0.098381072,0.054742999,0.36951065,0.14216867,0.63180721,0.013493976
39133601300,8560,68.0,79.0,90.0,16.0,78.0,70.0,41.0,52.0,0.50621861,0.19787109,0.26203665,0.034992516,0.3590689,0.10017473,0.44146767,0.013977868
39133601400,4798,78.0,79.0,98.0,47.0,82.0,81.0,35.0,49.0,0.85198665,0.19924968,0.37020907,0.086306803,0.34785992,0.11943588,0.55531073,0.010577347
39133601501,2119,84.0,87.0,78.0,68.0,93.0,88.0,1.0,57.0,1.0560995,0.24743852,0.19303797,0.13751088,0.37657961,0.22604951,0.65231431,0.0
39133601502,6218,72.0,100.0,1.0,1.0,87.0,100.0,18.0,94.0,0.61985737,0.6105845,0.0,0.0,0.70024461,0.15014164,0.99433428,0.0028328612
39133601503,3861,80.0,99.0,69.0,24.0,80.0,89.0,18.0,90.0,0.92070448,0.49609271,0.1632653,0.047202796,0.60594058,0.10867052,0.66647398,0.0028901733
39133601600,4256,45.0,62.0,36.0,19.0,65.0,41.0,30.0,73.0,-0.16982163,0.13675012,0.08874657,0.04064171,0.449862,0.06903103,0.2539582,0.0082330592
39133601701,6234,54.0,64.0,25.0,31.0,68.0,61.0,50.0,49.0,0.081534944,0.14212383,0.070815451,0.058346417,0.3486267,0.074868649,0.36908931,0.019702276
39133601702,5560,23.0,46.0,54.0,13.0,20.0,26.0,1.0,31.0,-0.83128685,0.09676259,0.12550336,0.03060686,0.2937018,0.017249417,0.18414919,0.0
39133601801,3735,23.0,42.0,34.0,28.0,1.0,38.0,1.0,34.0,-0.82161766,0.087761678,0.085944496,0.053917766,0.30348524,0.0,0.23906706,0.0
39133601802,4453,43.0,53.0,44.0,34.0,57.0,34.0,44.0,54.0,-0.23032951,0.11091114,0.10429448,0.063005984,0.36503965,0.054409005,0.22138837,0.015634771
39133601901,2723,37.0,39.0,13.0,35.0,32.0,51.0,72.0,54.0,-0.40896511,0.080793239,0.046948358,0.065396823,0.36758137,0.026558891,0.30600461,0.040415704
39133601902,2825,26.0,46.0,36.0,40.0,8.0,15.0,22.0,49.0,-0.73024023,0.096304193,0.088857546,0.073458448,0.34978229,0.0073221759,0.13389121,0.0052301255
39133602000,5280,24.0,20.0,20.0,55.0,63.0,12.0,49.0,19.0,-0.80554694,0.048433047,0.061793521,0.10261097,0.25608537,0.06519559,0.11434303,0.019057171
39133602100,6971,18.0,16.0,43.0,46.0,21.0,30.0,1.0,25.0,-0.99113315,0.04174437,0.10244648,0.084172376,0.27522677,0.017692592,0.19941024,0.0
39135400100,3226,53.0,54.0,53.0,65.0,43.0,51.0,37.0,26.0,0.049699355,0.11466582,0.12198067,0.12821651,0.27997565,0.038116593,0.30418536,0.011958146
39135410100,2037,57.0,73.0,62.0,50.0,56.0,37.0,28.0,36.0,0.15490361,0.17414899,0.14209591,0.092552423,0.30921704,0.053682897,0.23096129,0.0074906368
39135420100,4455,26.0,38.0,47.0,28.0,34.0,25.0,20.0,33.0,-0.74000543,0.079900965,0.10970797,0.054539621,0.30094582,0.028571429,0.17815126,0.0044817929
39135430100,2713,12.0,13.0,19.0,36.0,33.0,14.0,38.0,8.0,-1.2063605,0.03691275,0.058542412,0.067047819,0.21199143,0.028301887,0.1273585,0.012264151
39135440100,3729,43.0,39.0,51.0,56.0,58.0,34.0,27.0,67.0,-0.23566329,0.08169318,0.11803588,0.10505684,0.41955656,0.056094185,0.22091413,0.0069252076
39135450100,2263,42.0,50.0,53.0,60.0,15.0,35.0,26.0,54.0,-0.25093365,0.1038496,0.1221374,0.1154997,0.36826041,0.013043478,0.22391304,0.0065217391
39135455001,2485,70.0,68.0,51.0,52.0,76.0,62.0,74.0,71.0,0.5525623,0.15510033,0.11805555,0.096755505,0.43825042,0.094549499,0.37931034,0.043381535
39135455002,5516,62.0,64.0,39.0,52.0,87.0,60.0,33.0,50.0,0.31634483,0.14225461,0.095794395,0.097186036,0.35282257,0.14465137,0.36682546,0.0099610221
39135460100,2658,48.0,60.0,7.0,63.0,57.0,29.0,41.0,64.0,-0.088394709,0.13102409,0.032175031,0.12174375,0.40535715,0.054901961,0.19705883,0.01372549
39135470101,3639,17.0,33.0,58.0,33.0,6.0,2.0,31.0,7.0,-1.0443175,0.071448356,0.13387978,0.06244931,0.20721178,0.0050578034,0.033236995,0.00867052
39135470102,4090,48.0,52.0,39.0,55.0,41.0,33.0,62.0,71.0,-0.085457042,0.10904645,0.094790779,0.10369068,0.44088176,0.035737492,0.2157245,0.029239766
39135480100,4282,23.0,23.0,44.0,61.0,37.0,10.0,1.0,39.0,-0.845447,0.05472637,0.10471623,0.1172918,0.31781557,0.031392694,0.1033105,0.0
39137030100,4614,56.0,57.0,48.0,69.0,62.0,40.0,50.0,30.0,0.1360541,0.12127943,0.11208406,0.14168096,0.29143125,0.062949643,0.24640287,0.019784173
39137030200,5794,32.0,59.0,46.0,30.0,29.0,16.0,17.0,31.0,-0.55978888,0.12686567,0.10742407,0.058044806,0.29373723,0.024680477,0.13442045,0.0013221684
39137030300,7791,40.0,35.0,58.0,56.0,60.0,40.0,35.0,6.0,-0.3151935,0.07393451,0.13397129,0.10466706,0.20131858,0.059508815,0.24748111,0.010705289
39137030400,3536,11.0,28.0,12.0,15.0,15.0,20.0,17.0,21.0,-1.2557638,0.062914863,0.045226131,0.033722438,0.26336974,0.013066872,0.15757109,0.0023059186
39137030500,3688,22.0,33.0,39.0,41.0,14.0,23.0,17.0,29.0,-0.8512274,0.070122786,0.095098041,0.075612798,0.28954571,0.012170386,0.16970927,0.0020283975
39137030600,3847,14.0,14.0,41.0,24.0,29.0,23.0,40.0,2.0,-1.1514902,0.038420774,0.097864769,0.048491791,0.16303271,0.024659311,0.17001946,0.013627514
39137030700,4641,3.0,4.0,7.0,8.0,20.0,13.0,44.0,3.0,-1.6365464,0.019633226,0.03202847,0.022269677,0.16538166,0.017432647,0.12361331,0.01584786
39139000400,2311,88.0,86.0,96.0,75.0,74.0,78.0,50.0,83.0,1.2106937,0.24544667,0.34341636,0.16202712,0.52851713,0.088302754,0.52064222,0.019495413
39139000500,3268,95.0,91.0,87.0,79.0,95.0,89.0,61.0,93.0,1.4973053,0.2834596,0.24199288,0.18070588,0.66033757,0.25578231,0.65850341,0.027891157
39139000600,3044,92.0,97.0,98.0,78.0,94.0,84.0,1.0,88.0,1.3799782,0.39631492,0.39372325,0.17495711,0.58678848,0.23546234,0.59294564,0.0
39139000700,2569,88.0,88.0,89.0,69.0,92.0,84.0,41.0,69.0,1.2270699,0.26080188,0.2557143,0.14177693,0.42774567,0.19918284,0.58426964,0.014300306
39139000800,2632,89.0,92.0,97.0,73.0,79.0,65.0,71.0,84.0,1.2583569,0.29898515,0.35101405,0.15610711,0.5366599,0.10757717,0.39756781,0.039289054
39139000900,4275,78.0,78.0,90.0,76.0,74.0,46.0,60.0,62.0,0.82059634,0.19324258,0.26127818,0.16672456,0.39782158,0.088476241,0.27853632,0.027307482
39139001000,5841,90.0,92.0,86.0,66.0,92.0,85.0,55.0,71.0,1.2980865,0.29223824,0.23189415,0.13247173,0.43864408,0.20293884,0.60405082,0.023431296
39139001100,2669,56.0,50.0,63.0,57.0,57.0,64.0,1.0,76.0,0.13888663,0.10356866,0.14556962,0.10814815,0.4668346,0.054531489,0.3940092,0.0
39139001200,3840,62.0,57.0,69.0,38.0,83.0,69.0,35.0,63.0,0.32437557,0.12335296,0.16216215,0.070038907,0.40097502,0.125,0.42946059,0.010892116
39139001300,3348,51.0,70.0,42.0,38.0,55.0,60.0,1.0,14.0,-0.0018487473,0.16288343,0.10103627,0.069346286,0.23995128,0.052669551,0.36147186,0.0
39139001400,2123,78.0,73.0,91.0,53.0,89.0,68.0,59.0,78.0,0.8513723,0.17381065,0.27201259,0.099935107,0.48254621,0.16049382,0.42416227,0.026455026
39139001500,1872,76.0,70.0,25.0,95.0,84.0,66.0,28.0,87.0,0.76904732,0.16181411,0.070342205,0.32212886,0.56445992,0.12609239,0.40823969,0.0074906368
39139001600,1717,88.0,91.0,83.0,94.0,80.0,60.0,32.0,92.0,1.2184269,0.29178801,0.21603563,0.30789024,0.63770056,0.10814419,0.36448598,0.0093457941
39139001700,5502,46.0,15.0,1.0,94.0,38.0,52.0,90.0,100.0,-0.13388789,0.040106952,0.0,0.31210878,10.065868,0.032467533,0.3116883,0.090909094
39139001800,3663,61.0,58.0,65.0,70.0,37.0,41.0,66.0,80.0,0.28606161,0.12558395,0.15081653,0.14543405,0.49674365,0.031578947,0.25263157,0.033552632
39139001900,6064,24.0,33.0,43.0,48.0,27.0,23.0,1.0,23.0,-0.79019153,0.070479393,0.10241287,0.089297585,0.27117509,0.022906497,0.17048441,0.0
39139002000,5359,13.0,14.0,18.0,30.0,52.0,7.0,46.0,22.0,-1.1676545,0.039548021,0.056776557,0.058127571,0.26841912,0.047709923,0.087309159,0.017175572
39139002101,5222,57.0,48.0,53.0,36.0,84.0,65.0,53.0,62.0,0.15291935,0.099902056,0.12312312,0.066808626,0.39680907,0.12965186,0.39935973,0.022008803
39139002102,4558,11.0,15.0,4.0,15.0,53.0,35.0,1.0,12.0,-1.2506881,0.039991211,0.022142857,0.034254808,0.23109421,0.049897119,0.22427984,0.0
39139002200,6814,27.0,27.0,8.0,50.0,61.0,39.0,1.0,33.0,-0.70291752,0.060470659,0.03407247,0.093094319,0.30028418,0.060822897,0.24221824,0.0
39139002300,6035,15.0,5.0,6.0,46.0,61.0,17.0,27.0,37.0,-1.1170095,0.020516327,0.029765312,0.08424408,0.31144068,0.061001264,0.14093395,0.0071518719
39139002400,5701,16.0,15.0,27.0,38.0,33.0,36.0,1.0,10.0,-1.0638492,0.040588442,0.073511541,0.069987848,0.21899031,0.027549341,0.22738487,0.0
39139002500,4386,41.0,36.0,53.0,55.0,58.0,41.0,18.0,43.0,-0.29805371,0.076630175,0.12163337,0.10277325,0.33139536,0.05704882,0.25233132,0.0032912781
39139002600,4457,75.0,68.0,81.0,73.0,78.0,76.0,28.0,29.0,0.72053748,0.15462984,0.20787929,0.15584415,0.28779677,0.10273021,0.5006941,0.0074039795
39139002700,5335,33.0,33.0,4.0,62.0,60.0,26.0,29.0,54.0,-0.52803248,0.070067376,0.022236757,0.11893824,0.3647204,0.059177067,0.1840037,0.0078594545
39139002800,3066,67.0,64.0,43.0,74.0,81.0,45.0,54.0,67.0,0.45479745,0.14064559,0.10274791,0.15829918,0.4187192,0.1162378,0.27329192,0.022182787
39139002900,3840,46.0,29.0,9.0,82.0,88.0,37.0,53.0,49.0,-0.14937723,0.063868612,0.038175046,0.19470538,0.3490338,0.15931942,0.23356535,0.021655066
39139003001,5764,43.0,39.0,30.0,70.0,71.0,33.0,36.0,22.0,-0.23821606,0.081789583,0.078709677,0.14455603,0.26836812,0.080427706,0.21338913,0.011157601
39139003002,3576,48.0,52.0,45.0,62.0,64.0,14.0,85.0,35.0,-0.078370765,0.10958134,0.10663984,0.12001661,0.30755913,0.066515498,0.12547241,0.067271352
39139003100,2249,98.0,99.0,90.0,85.0,96.0,91.0,64.0,99.0,1.7005366,0.49380055,0.26598465,0.21761006,1.1459119,0.32142857,0.68809521,0.030952381
39141955500,6288,53.0,70.0,55.0,54.0,11.0,40.0,58.0,37.0,0.051756907,0.16094148,0.12577552,0.10224994,0.31140897,0.0092088738,0.2486396,0.025533697
39141955601,1983,41.0,52.0,62.0,46.0,42.0,9.0,51.0,68.0,-0.28985178,0.10923941,0.14310955,0.085122131,0.42190889,0.036635008,0.097693354,0.020352781
39141955602,5244,83.0,84.0,23.0,91.0,41.0,81.0,68.0,100.0,1.0045953,0.23140496,0.065934069,0.26912871,13.450549,0.035928145,0.55688626,0.035928145
39141955603,4028,50.0,50.0,70.0,66.0,27.0,37.0,32.0,69.0,-0.024910828,0.10442168,0.16457811,0.13217139,0.42641887,0.022920759,0.23182711,0.0091683036
39141955700,5349,65.0,79.0,74.0,67.0,47.0,20.0,63.0,72.0,0.41915134,0.19830349,0.1802077,0.13331509,0.4420931,0.042322833,0.15354331,0.02952756
39141955800,7771,39.0,66.0,47.0,25.0,16.0,22.0,40.0,76.0,-0.34163222,0.14900792,0.11120879,0.049665179,0.46600285,0.014200793,0.16545574,0.01321004
39141955900,4617,46.0,48.0,53.0,29.0,62.0,53.0,48.0,43.0,-0.14028107,0.099413939,0.12206573,0.056374118,0.33033708,0.063596494,0.32017544,0.018092105
39141956000,5967,54.0,57.0,61.0,40.0,76.0,50.0,32.0,42.0,0.075068697,0.12135176,0.13986444,0.073900841,0.3261289,0.094347134,0.30135351,0.0091560511
39141956100,3765,65.0,61.0,89.0,50.0,81.0,67.0,1.0,50.0,0.39308453,0.13436979,0.2553398,0.092,0.35261708,0.11494253,0.41551724,0.0
39141956200,1865,64.0,74.0,10.0,40.0,89.0,83.0,1.0,72.0,0.38786581,0.17908847,0.039702233,0.07346648,0.44632769,0.16422288,0.57380253,0.0
39141956300,3060,84.0,82.0,96.0,66.0,59.0,80.0,49.0,91.0,1.0601851,0.21330935,0.32674572,0.13119265,0.62085694,0.05837756,0.54056102,0.018953754
39141956400,2849,90.0,94.0,90.0,67.0,83.0,77.0,53.0,95.0,1.2942535,0.31976131,0.26795581,0.13333334,0.74403054,0.12488849,0.50490636,0.021409456
39141956500,3715,93.0,95.0,84.0,85.0,82.0,84.0,34.0,93.0,1.4122863,0.33726281,0.22154963,0.22002472,0.66821808,0.12046444,0.58418,0.010159652
39141956600,5118,33.0,29.0,60.0,57.0,43.0,16.0,29.0,59.0,-0.53821486,0.063174419,0.13835126,0.10790976,0.38405797,0.038175508,0.13683689,0.0079325736
39141956700,4818,55.0,61.0,65.0,52.0,66.0,39.0,1.0,85.0,0.10972253,0.13414378,0.15136299,0.096947938,0.54831034,0.070732959,0.24295233,0.0
39141956800,5767,60.0,78.0,27.0,68.0,50.0,32.0,20.0,92.0,0.25680655,0.19572397,0.072760075,0.13865547,0.65524715,0.046272494,0.21165381,0.0042844904
39141956900,4744,81.0,95.0,36.0,82.0,70.0,45.0,66.0,95.0,0.94446445,0.34485683,0.088682435,0.2,0.74616122,0.078097478,0.27539635,0.032883149
39143960800,3519,21.0,22.0,28.0,57.0,39.0,20.0,1.0,27.0,-0.88976794,0.051996551,0.075621888,0.10736322,0.28213689,0.033595424,0.15725519,0.0
39143960900,2992,24.0,35.0,16.0,49.0,8.0,24.0,34.0,43.0,-0.78913438,0.075117372,0.053418804,0.090122893,0.33026922,0.0069625759,0.17319408,0.010443864
39143961000,4088,41.0,60.0,49.0,43.0,25.0,37.0,1.0,51.0,-0.28910613,0.12901643,0.1144186,0.078828044,0.35617808,0.021210231,0.23580787,0.0
39143961100,4080,39.0,49.0,64.0,56.0,29.0,33.0,1.0,28.0,-0.34145126,0.10273973,0.14884135,0.10622711,0.28493288,0.024611399,0.21373057,0.0
39143961200,3842,20.0,37.0,16.0,31.0,44.0,6.0,41.0,12.0,-0.94492376,0.077343747,0.054005399,0.05907781,0.22965816,0.038644068,0.079322033,0.014237288
39143961300,4005,45.0,49.0,56.0,46.0,71.0,31.0,22.0,51.0,-0.18318406,0.10313216,0.12800001,0.085361786,0.3568075,0.080579713,0.20289855,0.0052173915
39143961400,3090,62.0,50.0,33.0,54.0,78.0,80.0,44.0,69.0,0.32207179,0.10517799,0.084745765,0.10042283,0.42591405,0.10098522,0.53448278,0.015599343
39143961500,3911,70.0,65.0,76.0,44.0,89.0,66.0,51.0,77.0,0.57921904,0.14472336,0.18506132,0.081554875,0.47265625,0.16917519,0.40999398,0.020469597
39143961600,3194,89.0,81.0,94.0,85.0,88.0,72.0,48.0,90.0,1.2321664,0.20879842,0.30341882,0.21994884,0.61079139,0.15892598,0.46153846,0.018142235
39143961700,3167,65.0,50.0,82.0,68.0,63.0,68.0,27.0,60.0,0.39307272,0.10438626,0.21104816,0.13881402,0.38686606,0.065134101,0.42681992,0.0068965517
39143961800,4303,69.0,83.0,87.0,57.0,55.0,54.0,30.0,24.0,0.54539895,0.22382416,0.24099486,0.10792951,0.27227274,0.051774286,0.32344386,0.0081442697
39143961900,3408,41.0,72.0,66.0,40.0,26.0,4.0,17.0,58.0,-0.28510934,0.16799754,0.15432099,0.073719285,0.37940684,0.02208202,0.063880123,0.0015772871
39143962000,6550,51.0,60.0,89.0,56.0,37.0,48.0,1.0,8.0,0.0058787614,0.12973143,0.25755879,0.10585635,0.21232876,0.031715706,0.2911731,0.0
39143962100,4706,16.0,15.0,15.0,23.0,33.0,26.0,63.0,35.0,-1.0671297,0.040338323,0.051897753,0.046525326,0.30684146,0.027639579,0.18352681,0.030403538
39143962200,4174,44.0,39.0,58.0,41.0,73.0,56.0,26.0,13.0,-0.20900585,0.08218836,0.13454546,0.076143906,0.23226112,0.086267605,0.34037557,0.0064553991
39145002100,5142,63.0,66.0,63.0,60.0,67.0,37.0,43.0,83.0,0.33481213,0.14823483,0.1446863,0.11453237,0.51956326,0.071538068,0.23249872,0.015329586
39145002200,4630,73.0,80.0,59.0,87.0,76.0,25.0,31.0,100.0,0.65015405,0.20343581,0.13513513,0.22901408,1.4755865,0.095545977,0.17816092,0.0086206896
39145002300,4501,77.0,82.0,61.0,87.0,33.0,52.0,61.0,90.0,0.79072428,0.21806422,0.14075437,0.23162135,0.61585033,0.027976191,0.31309524,0.027976191
39145002400,5449,71.0,79.0,61.0,73.0,64.0,30.0,63.0,95.0,0.61255419,0.20228446,0.14104997,0.15409397,0.73979342,0.067130782,0.19840875,0.029835902
39145002500,2733,46.0,66.0,14.0,67.0,18.0,7.0,77.0,73.0,-0.15899575,0.14928649,0.049346879,0.13520281,0.45102686,0.015533981,0.086407766,0.049514562
39145002600,3754,67.0,83.0,65.0,64.0,53.0,40.0,1.0,96.0,0.46713969,0.22242941,0.1503268,0.12495379,0.79189944,0.049180329,0.24765807,0.0
39145002700,4593,31.0,45.0,24.0,48.0,37.0,12.0,27.0,58.0,-0.60147649,0.093109466,0.069381602,0.089506172,0.3816092,0.03158522,0.11442193,0.0071513709
39145002800,4460,51.0,66.0,17.0,64.0,66.0,25.0,1.0,96.0,-0.006545099,0.14923908,0.055069931,0.12655403,0.77231425,0.069943286,0.17706364,0.0
39145002900,6348,65.0,63.0,60.0,63.0,42.0,51.0,77.0,72.0,0.39273286,0.13756271,0.13771063,0.12238148,0.44436619,0.036540803,0.30856678,0.048315063
39145003000,4098,75.0,88.0,80.0,53.0,74.0,52.0,22.0,94.0,0.74354887,0.25890678,0.20181818,0.098591551,0.71105528,0.090432502,0.31061599,0.0052424641
39145003100,3324,87.0,82.0,74.0,87.0,87.0,80.0,20.0,97.0,1.1756402,0.21630666,0.17973857,0.22999582,0.85843623,0.14724354,0.54082346,0.00418702
39145003200,1564,94.0,98.0,91.0,77.0,91.0,76.0,58.0,98.0,1.4717704,0.40856779,0.26843658,0.17235346,0.93609673,0.19277108,0.49799198,0.025435073
39145003300,2228,57.0,72.0,90.0,26.0,71.0,49.0,1.0,43.0,0.15950741,0.16933528,0.2614035,0.050469484,0.32972974,0.082352944,0.29803923,0.0
39145003400,3501,98.0,99.0,88.0,88.0,91.0,83.0,86.0,96.0,1.6899662,0.44601616,0.24446903,0.24413976,0.77916664,0.18377602,0.57501793,0.070351757
39145003500,2677,96.0,99.0,92.0,90.0,87.0,81.0,52.0,99.0,1.5956131,0.48385856,0.2804487,0.25821066,1.109375,0.14462809,0.54648763,0.020661157
