ZCTA5_FIPS,ZCTA5_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
45312,1131,16.0,10.0,19.0,29.0,36.0,3.0,43.0,52.0,-1.117818,0.043324493,0.078431375,0.063275434,0.28532976,0.041958041,0.083916083,0.018648019
45314,6042,22.0,38.0,5.0,13.0,17.0,31.0,46.0,92.0,-0.86466962,0.09137056,0.046890929,0.040294629,0.41139108,0.025297619,0.2544643,0.020089285
45315,3977,27.0,22.0,31.0,40.0,69.0,23.0,70.0,23.0,-0.69485468,0.064133018,0.095322154,0.080777094,0.23674911,0.078095235,0.22285715,0.036825396
45316,85,19.0,33.0,18.0,35.0,1.0,19.0,1.0,18.0,-0.99417418,0.082352944,0.07692308,0.072463766,0.22580644,0.0,0.20512821,0.0
45317,1260,25.0,27.0,1.0,41.0,9.0,25.0,83.0,27.0,-0.75957072,0.073015876,0.0,0.081632651,0.24340177,0.017291067,0.23054755,0.057636887
45318,5480,32.0,42.0,16.0,58.0,18.0,18.0,33.0,43.0,-0.56016868,0.10050065,0.071908601,0.11283535,0.27141568,0.025916871,0.19657701,0.014669927
45319,361,30.0,30.0,33.0,18.0,73.0,35.0,84.0,36.0,-0.60531056,0.077777781,0.1,0.048543688,0.25777778,0.084615387,0.26923078,0.061538462
45320,15163,38.0,51.0,36.0,47.0,67.0,31.0,29.0,34.0,-0.3703436,0.11592036,0.10418744,0.092829764,0.25564077,0.073951796,0.25288874,0.013205678
45321,791,27.0,30.0,13.0,55.0,62.0,20.0,1.0,20.0,-0.70611387,0.07711757,0.066964284,0.10676157,0.22975931,0.067988671,0.20963173,0.0
45322,21527,20.0,28.0,59.0,22.0,27.0,21.0,10.0,21.0,-0.94064289,0.074219666,0.13973653,0.053071894,0.23288868,0.033977274,0.21272728,0.0049999999
45323,4947,10.0,17.0,22.0,14.0,11.0,16.0,1.0,35.0,-1.3374137,0.057004243,0.083158627,0.041242782,0.25665528,0.019399539,0.18845266,0.0
45324,40867,78.0,83.0,86.0,49.0,66.0,84.0,33.0,66.0,0.85047203,0.20847984,0.2060506,0.095265858,0.31442961,0.072870679,0.528283,0.014833127
45325,2407,6.0,2.0,2.0,31.0,16.0,3.0,6.0,57.0,-1.51437,0.025758205,0.020188425,0.067427948,0.29523811,0.024295432,0.09718173,0.002915452
45326,1145,36.0,81.0,40.0,28.0,3.0,6.0,92.0,52.0,-0.41501078,0.2,0.10992908,0.062409289,0.28640777,0.0084507046,0.12112676,0.09295775
45327,9115,27.0,51.0,64.0,26.0,26.0,14.0,4.0,26.0,-0.69992942,0.11749146,0.14824212,0.058842137,0.24167739,0.033167496,0.17689331,0.0008291874
45328,576,62.0,71.0,72.0,60.0,1.0,62.0,41.0,41.0,0.34128016,0.16546762,0.16556291,0.11827957,0.26630434,0.0,0.38222224,0.017777778
45330,874,35.0,37.0,47.0,39.0,39.0,39.0,1.0,25.0,-0.47600591,0.090389013,0.12156863,0.079338841,0.23885918,0.044117648,0.28529412,0.0
45331,22049,53.0,59.0,43.0,55.0,64.0,50.0,19.0,46.0,0.062530741,0.13588899,0.11401622,0.10653722,0.27532834,0.070579797,0.32657242,0.009116984
45332,765,22.0,58.0,13.0,45.0,18.0,12.0,1.0,73.0,-0.86775786,0.13202615,0.066326529,0.08791209,0.33333334,0.026217228,0.16479401,0.0
45333,1313,51.0,63.0,16.0,85.0,3.0,38.0,26.0,46.0,0.025204523,0.14470679,0.072972976,0.20045818,0.27503017,0.0071428572,0.28095239,0.011904762
45334,2001,31.0,27.0,64.0,36.0,52.0,51.0,9.0,4.0,-0.57286131,0.072325468,0.14814815,0.073994257,0.17844523,0.055885851,0.33055887,0.0047562425
45335,7033,28.0,53.0,18.0,41.0,23.0,22.0,1.0,36.0,-0.66424602,0.12014893,0.076806471,0.081474297,0.25853202,0.030548399,0.21567906,0.0
45336,156,2.0,4.0,1.0,6.0,8.0,12.0,1.0,13.0,-1.757097,0.032051284,0.0,0.027027028,0.21428572,0.016393442,0.16393442,0.0
45337,1724,11.0,4.0,13.0,64.0,4.0,8.0,1.0,62.0,-1.3022857,0.031995345,0.066371679,0.12872083,0.30625001,0.0099173551,0.14214876,0.0
45338,5050,11.0,18.0,27.0,18.0,11.0,13.0,4.0,20.0,-1.2731665,0.058753472,0.089824565,0.047201809,0.23013087,0.019136408,0.17124632,0.0014720313
45339,1235,31.0,56.0,2.0,90.0,21.0,9.0,1.0,57.0,-0.5657959,0.1271255,0.029673591,0.23971915,0.29473683,0.028169014,0.14889336,0.0
45340,701,5.0,1.0,1.0,64.0,1.0,1.0,1.0,4.0,-1.5594479,0.014265335,0.0,0.12684989,0.18079096,0.0,0.027667984,0.0
45341,3793,60.0,49.0,87.0,79.0,41.0,26.0,54.0,70.0,0.27710444,0.11199155,0.21071753,0.17430845,0.32560256,0.046019901,0.23196517,0.024253732
45342,36888,48.0,51.0,51.0,44.0,40.0,60.0,45.0,30.0,-0.070558332,0.11636115,0.12787414,0.087136611,0.24735261,0.044750649,0.37355414,0.019783832
45344,16283,45.0,58.0,42.0,55.0,31.0,30.0,53.0,57.0,-0.17845561,0.13290474,0.1131993,0.10764348,0.29602998,0.037513565,0.24833359,0.023562238
45345,6415,59.0,74.0,80.0,53.0,26.0,55.0,1.0,45.0,0.24781662,0.17500801,0.18385386,0.10373542,0.27418128,0.033201583,0.3486166,0.0
45346,2038,16.0,18.0,16.0,32.0,36.0,33.0,14.0,11.0,-1.119741,0.057899904,0.072058827,0.068575233,0.20903522,0.041866031,0.26076555,0.0071770335
45347,4346,37.0,57.0,25.0,63.0,29.0,27.0,38.0,26.0,-0.38963208,0.12976386,0.086620927,0.12516171,0.24067301,0.035530087,0.23954155,0.016618911
45348,919,10.0,1.0,2.0,50.0,2.0,13.0,64.0,39.0,-1.3294309,0.0021762785,0.020325202,0.097001761,0.26363635,0.0031152647,0.17445482,0.031152649
45349,423,27.0,12.0,89.0,21.0,5.0,60.0,56.0,16.0,-0.71648562,0.047732696,0.21904762,0.052238807,0.22302158,0.012658228,0.37341774,0.025316456
45350,85,3.0,1.0,79.0,1.0,1.0,1.0,1.0,1.0,-1.6892798,0.0,0.18181819,0.0,0.10344828,0.0,0.0,0.0
45351,255,11.0,1.0,1.0,38.0,32.0,17.0,72.0,5.0,-1.2760427,0.015686275,0.0,0.078313254,0.18939394,0.03846154,0.1923077,0.03846154
45352,242,56.0,77.0,27.0,61.0,12.0,61.0,1.0,55.0,0.16396999,0.18595041,0.089285716,0.12,0.29113925,0.020408163,0.37755102,0.0
45353,134,59.0,91.0,1.0,92.0,77.0,1.0,1.0,70.0,0.25360015,0.25373134,0.0,0.25233644,0.32584271,0.09375,0.0,0.0
45354,570,37.0,53.0,32.0,45.0,12.0,32.0,26.0,33.0,-0.39442918,0.12105263,0.097222224,0.089552239,0.25333333,0.02,0.25600001,0.012
45356,24891,60.0,55.0,61.0,56.0,78.0,59.0,30.0,48.0,0.27674028,0.12536289,0.14395928,0.10943154,0.27968255,0.094404534,0.36446422,0.013457452
45358,303,27.0,45.0,89.0,47.0,1.0,13.0,1.0,25.0,-0.69961888,0.10561056,0.21978022,0.092783503,0.24022347,0.0,0.175,0.0
45359,1896,8.0,6.0,5.0,24.0,49.0,13.0,28.0,22.0,-1.3959738,0.036997885,0.045544554,0.056732222,0.23330283,0.053521127,0.17183098,0.012676056
45360,392,35.0,17.0,64.0,68.0,1.0,23.0,52.0,68.0,-0.46330711,0.056122448,0.15000001,0.13780919,0.31954888,0.0,0.22093023,0.023255814
45361,305,43.0,58.0,39.0,27.0,50.0,26.0,41.0,96.0,-0.233715,0.13114753,0.10810811,0.060913704,0.4528302,0.054054055,0.23423423,0.018018018
45362,941,16.0,3.0,14.0,43.0,50.0,14.0,66.0,1.0,-1.1162654,0.026567481,0.069078945,0.085470088,0.13176896,0.054862842,0.17955112,0.032418951
45363,1811,6.0,6.0,30.0,22.0,5.0,8.0,39.0,16.0,-1.4952594,0.036524627,0.094339624,0.053539019,0.22191273,0.012480499,0.14196567,0.017160686
45365,30016,60.0,49.0,83.0,59.0,47.0,54.0,63.0,22.0,0.27919653,0.11320883,0.1943367,0.11716456,0.23424292,0.051888824,0.34601152,0.030376043
45368,4824,44.0,38.0,76.0,43.0,55.0,34.0,25.0,65.0,-0.21401584,0.091346152,0.17602997,0.085150264,0.31322894,0.059190031,0.26479751,0.011422638
45369,3559,21.0,45.0,34.0,12.0,29.0,10.0,59.0,36.0,-0.92919415,0.10473458,0.101069,0.037854891,0.25785878,0.035714287,0.15379009,0.02696793
45370,2445,10.0,30.0,10.0,12.0,18.0,5.0,17.0,36.0,-1.3080355,0.078936607,0.060921248,0.038248338,0.2581639,0.025906736,0.11295336,0.0082901558
45371,20324,6.0,12.0,7.0,18.0,11.0,23.0,10.0,18.0,-1.4948394,0.048693586,0.054786835,0.047778945,0.22681099,0.019742597,0.2226665,0.0051230788
45372,345,58.0,75.0,55.0,39.0,45.0,56.0,14.0,37.0,0.22040142,0.17971015,0.13402061,0.078602619,0.26086956,0.04964539,0.35460994,0.0070921984
45373,36131,42.0,41.0,54.0,41.0,55.0,52.0,6.0,34.0,-0.24762712,0.097382821,0.1322474,0.082073964,0.25418603,0.059576597,0.33378631,0.0032899443
45377,15332,35.0,33.0,68.0,32.0,46.0,62.0,1.0,12.0,-0.46239489,0.082722165,0.15678492,0.068417668,0.21105935,0.050393242,0.38100785,0.0
45378,341,28.0,47.0,43.0,39.0,30.0,4.0,70.0,7.0,-0.67490661,0.1085044,0.11458334,0.0785124,0.19650654,0.036496349,0.10948905,0.036496349
45380,5520,11.0,8.0,36.0,23.0,29.0,17.0,29.0,6.0,-1.3055011,0.040192626,0.10390516,0.054140128,0.19381313,0.035696331,0.1950729,0.013071896
45381,5318,26.0,25.0,41.0,53.0,43.0,17.0,24.0,46.0,-0.7293061,0.070305094,0.11196911,0.10410438,0.2754581,0.047824007,0.19512194,0.010999522
45382,1362,59.0,90.0,77.0,40.0,69.0,28.0,29.0,76.0,0.24702094,0.24926035,0.17759563,0.080664292,0.34040046,0.077262692,0.24061809,0.013245033
45383,6924,27.0,27.0,13.0,61.0,33.0,35.0,10.0,44.0,-0.70929343,0.073801272,0.065639272,0.12180596,0.2720333,0.038965516,0.27034482,0.0051724138
45384,2186,12.0,1.0,1.0,19.0,1.0,11.0,89.0,99.0,-1.2499048,0.0,0.0,0.049132947,0.56449997,0.0,0.16216215,0.081081077
45385,39139,57.0,63.0,65.0,48.0,58.0,45.0,36.0,71.0,0.20132238,0.14364468,0.15151516,0.094438843,0.32796746,0.062436223,0.30765307,0.015688775
45387,5390,33.0,46.0,52.0,16.0,44.0,39.0,1.0,62.0,-0.50918037,0.10700057,0.12912692,0.044707589,0.30509534,0.048923679,0.28649706,0.0
45388,946,4.0,1.0,3.0,9.0,20.0,3.0,83.0,1.0,-1.614107,0.0074074073,0.03292181,0.032692309,0.096892141,0.027874565,0.090592332,0.059233449
45389,425,48.0,73.0,14.0,61.0,26.0,27.0,24.0,72.0,-0.066821478,0.17266187,0.06779661,0.12110727,0.32916668,0.033333335,0.23888889,0.011111111
45390,3310,78.0,90.0,83.0,69.0,57.0,62.0,21.0,71.0,0.8349123,0.24744503,0.19378883,0.14071997,0.32891506,0.061967466,0.38264912,0.010069713
45402,9696,95.0,98.0,98.0,76.0,96.0,95.0,27.0,99.0,1.534978,0.34519735,0.32147023,0.16389376,0.51720589,0.29355127,0.67151815,0.01231527
45403,13968,97.0,99.0,97.0,93.0,94.0,88.0,41.0,92.0,1.6148772,0.38391757,0.292786,0.26990816,0.41294491,0.20965204,0.57387656,0.017835286
45404,11150,98.0,96.0,97.0,87.0,90.0,86.0,84.0,93.0,1.6847662,0.3056058,0.29069307,0.216052,0.41869622,0.15319441,0.5488894,0.0604534
45405,16793,94.0,96.0,100.0,69.0,94.0,93.0,33.0,80.0,1.4524237,0.31708056,0.39872238,0.14042887,0.35606873,0.21649994,0.64752376,0.014449797
45406,19390,91.0,95.0,99.0,67.0,95.0,85.0,22.0,87.0,1.3334742,0.29986387,0.35405177,0.13480663,0.38736263,0.22692679,0.53692788,0.010290492
45409,16227,56.0,83.0,32.0,18.0,63.0,61.0,24.0,97.0,0.16238642,0.20904449,0.097680099,0.04705365,0.47791341,0.068516046,0.37600267,0.011029412
45410,16446,95.0,97.0,96.0,85.0,93.0,87.0,42.0,89.0,1.4997942,0.32695004,0.27810484,0.20257995,0.39459315,0.1978316,0.56068712,0.018445509
45414,20053,82.0,85.0,87.0,69.0,83.0,59.0,43.0,77.0,1.0000918,0.21483724,0.20947275,0.14078762,0.34679431,0.10880944,0.36719012,0.018710325
45415,13212,46.0,51.0,75.0,34.0,46.0,54.0,4.0,43.0,-0.13650954,0.11720988,0.17141198,0.070859708,0.26988533,0.051029384,0.34559211,0.0014077072
45416,6016,74.0,79.0,55.0,61.0,69.0,51.0,76.0,78.0,0.70674944,0.19338959,0.1334731,0.12084384,0.34955394,0.077130042,0.33139014,0.043497756
45417,29325,95.0,98.0,99.0,88.0,93.0,76.0,42.0,98.0,1.526032,0.35036808,0.34549326,0.22340807,0.4931905,0.19080479,0.45967743,0.018373795
45418,1864,55.0,70.0,85.0,51.0,64.0,17.0,17.0,49.0,0.13058259,0.16428162,0.20306513,0.1,0.28088963,0.06969206,0.19448946,0.0081037274
45419,15060,21.0,28.0,38.0,4.0,66.0,47.0,7.0,30.0,-0.91207731,0.075036556,0.10634962,0.022084722,0.24721764,0.07242424,0.31590909,0.0034848484
45420,25179,68.0,73.0,77.0,40.0,84.0,73.0,30.0,57.0,0.51244676,0.1718538,0.17646047,0.080917805,0.29548648,0.11607824,0.44043687,0.013631361
45424,51307,41.0,44.0,75.0,37.0,29.0,34.0,38.0,43.0,-0.29567176,0.10387548,0.17310587,0.076203093,0.27069315,0.035244118,0.26464185,0.016378149
45426,15315,85.0,92.0,98.0,49.0,89.0,86.0,12.0,66.0,1.0820527,0.26316845,0.30691791,0.096466094,0.31500775,0.1444526,0.54915506,0.0060249818
45428,346,52.0,100.0,1.0,90.0,1.0,1.0,1.0,100.0,0.031612333,0.63551402,0.0,0.23988439,0.74675328,0.0,0.0,0.0
45429,25563,26.0,35.0,27.0,14.0,51.0,47.0,9.0,17.0,-0.74362236,0.087434284,0.089536779,0.040941659,0.22483954,0.055179007,0.31439,0.0047792839
45430,7334,5.0,16.0,25.0,2.0,16.0,11.0,1.0,24.0,-1.584293,0.055848848,0.086414449,0.016258677,0.23804127,0.023910908,0.15853259,0.0
45431,27785,48.0,52.0,60.0,35.0,27.0,80.0,34.0,43.0,-0.092066243,0.11943853,0.14248264,0.071957387,0.27025309,0.034215517,0.49047738,0.014840465
45432,15106,31.0,44.0,30.0,45.0,42.0,39.0,8.0,34.0,-0.57731384,0.10315493,0.09453994,0.088643648,0.25452277,0.046855733,0.2851418,0.0040073982
45433,2514,36.0,23.0,6.0,41.0,1.0,100.0,87.0,87.0,-0.41911402,0.066217735,0.050884955,0.081632651,0.38631985,0.0,0.9879725,0.068728521
45434,12388,1.0,2.0,25.0,1.0,3.0,2.0,14.0,17.0,-1.8544246,0.024662407,0.086726598,0.010141988,0.22460262,0.0091880346,0.078418806,0.0068376069
45439,9809,72.0,61.0,53.0,74.0,72.0,77.0,71.0,37.0,0.66055208,0.13984196,0.12993139,0.15628119,0.25967026,0.082151592,0.46577018,0.037163813
45440,21045,32.0,39.0,44.0,11.0,50.0,54.0,29.0,20.0,-0.54579228,0.09398786,0.11595222,0.036250334,0.23013785,0.054126296,0.34302261,0.013253146
45449,17561,69.0,68.0,91.0,48.0,56.0,68.0,30.0,40.0,0.54789835,0.15718615,0.23505883,0.094401404,0.26485333,0.060613777,0.41461861,0.013370686
45458,31680,11.0,21.0,23.0,8.0,25.0,25.0,23.0,27.0,-1.3017069,0.063177638,0.083434634,0.030943532,0.24215052,0.032160569,0.23008369,0.010849349
45459,27342,17.0,13.0,44.0,10.0,54.0,43.0,12.0,11.0,-1.0601749,0.049744323,0.11648674,0.034133766,0.20818014,0.058047492,0.29967219,0.0059966417
45502,15708,6.0,8.0,6.0,27.0,18.0,8.0,20.0,32.0,-1.5177717,0.040593036,0.051491711,0.06142759,0.25072435,0.026253734,0.13881466,0.0097468952
45503,32599,64.0,61.0,79.0,52.0,70.0,64.0,9.0,60.0,0.3931843,0.14028484,0.1835472,0.10106871,0.30091262,0.078940012,0.38987553,0.0049643405
45504,17810,53.0,54.0,68.0,42.0,56.0,52.0,34.0,53.0,0.066186331,0.12394735,0.1576544,0.084423199,0.28854892,0.060876135,0.33564955,0.01510574
45505,19689,96.0,92.0,96.0,88.0,89.0,83.0,68.0,84.0,1.5458337,0.2705828,0.2788685,0.22420064,0.36938792,0.14020462,0.51673615,0.034230139
45506,13368,87.0,88.0,96.0,64.0,85.0,75.0,45.0,75.0,1.1727235,0.23625009,0.27807328,0.12780799,0.33948743,0.11836813,0.4537445,0.019536488
45601,56263,65.0,73.0,61.0,64.0,63.0,47.0,28.0,93.0,0.42707348,0.17211847,0.14293911,0.12702909,0.42538789,0.069111899,0.31369838,0.012591816
45612,4563,75.0,77.0,60.0,86.0,88.0,24.0,64.0,93.0,0.74795437,0.18526785,0.14152542,0.21054293,0.4192186,0.13411079,0.22390671,0.03090379
45613,2803,60.0,78.0,14.0,85.0,84.0,30.0,55.0,95.0,0.26165068,0.1904075,0.068322979,0.20306513,0.44634277,0.11382879,0.25023517,0.024459079
45614,4883,66.0,87.0,40.0,72.0,51.0,21.0,60.0,74.0,0.43963191,0.22885032,0.11031175,0.14924091,0.33581257,0.055030573,0.21234019,0.027793219
45616,1762,76.0,97.0,48.0,94.0,81.0,20.0,41.0,84.0,0.79419655,0.33825198,0.12183908,0.28595179,0.37214363,0.10502958,0.21005917,0.01775148
45617,189,59.0,100.0,100.0,1.0,1.0,100.0,1.0,11.0,0.25997469,1.0,1.0,0.0,0.20895523,0.0,1.0,0.0
45618,12,30.0,90.0,100.0,1.0,1.0,1.0,1.0,1.0,-0.6055876,0.25,1.0,0.0,0.0,0.0,0.0,0.0
45619,7627,44.0,59.0,27.0,64.0,47.0,33.0,1.0,56.0,-0.20522341,0.13504568,0.090249434,0.12685367,0.29363951,0.051516138,0.26116726,0.0
45620,765,53.0,62.0,19.0,95.0,77.0,26.0,1.0,94.0,0.058802061,0.14246947,0.07772021,0.30212015,0.43498817,0.092307694,0.23384616,0.0
45621,265,79.0,87.0,48.0,96.0,44.0,75.0,1.0,98.0,0.8802464,0.2264151,0.12222222,0.3115578,0.50952381,0.048780486,0.45528457,0.0
45622,84,60.0,67.0,100.0,98.0,95.0,1.0,1.0,73.0,0.27371317,0.15476191,0.56,0.36363637,0.33333334,0.22807017,0.0,0.0
45623,3210,43.0,72.0,10.0,67.0,46.0,6.0,7.0,92.0,-0.23279189,0.17102803,0.060827252,0.13575082,0.41559634,0.050877191,0.12894736,0.003508772
45624,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45628,5187,43.0,66.0,61.0,49.0,35.0,14.0,46.0,57.0,-0.23656586,0.15077043,0.14445174,0.096382134,0.29542053,0.040399004,0.1765586,0.019950125
45629,2741,46.0,59.0,19.0,69.0,78.0,18.0,1.0,99.0,-0.1309952,0.13418259,0.07796102,0.14049172,0.51492131,0.094339624,0.20020965,0.0
45630,78,12.0,1.0,1.0,74.0,1.0,34.0,1.0,6.0,-1.2299827,0.0,0.0,0.15714286,0.19354838,0.0,0.26666668,0.0
45631,14496,60.0,81.0,29.0,67.0,74.0,40.0,41.0,75.0,0.28995544,0.19986068,0.093593463,0.13485299,0.33869323,0.086680762,0.28850219,0.01772646
45634,1898,73.0,92.0,35.0,90.0,82.0,31.0,38.0,96.0,0.66949624,0.27086699,0.10297483,0.23610054,0.4570384,0.10626703,0.2520436,0.016348774
45636,126,8.0,4.0,1.0,78.0,1.0,1.0,1.0,98.0,-1.4171439,0.031746034,0.0,0.16867469,0.5,0.0,0.0,0.0
45638,21710,72.0,84.0,76.0,63.0,79.0,49.0,10.0,92.0,0.6363402,0.21277195,0.17479056,0.12534077,0.41351551,0.097446963,0.32038835,0.005393743
45640,16121,70.0,78.0,66.0,63.0,53.0,55.0,32.0,75.0,0.57596159,0.18867445,0.15204301,0.12556452,0.33887455,0.056875791,0.34727502,0.014416983
45642,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45644,4931,33.0,41.0,43.0,48.0,2.0,16.0,63.0,42.0,-0.52768207,0.097843774,0.11499272,0.094931617,0.26966292,0.0063728094,0.18587361,0.030270845
45645,2317,26.0,34.0,46.0,67.0,15.0,21.0,1.0,74.0,-0.74438965,0.084537886,0.11929308,0.1352459,0.33615634,0.0234375,0.21205357,0.0
45646,571,11.0,55.0,1.0,11.0,1.0,1.0,1.0,90.0,-1.2884222,0.12434326,0.0,0.036363635,0.40000001,0.0,0.0,0.0
45647,2882,39.0,41.0,28.0,46.0,82.0,13.0,47.0,90.0,-0.35175496,0.098542675,0.090792842,0.09105517,0.39906591,0.10546875,0.17480469,0.020507813
45648,13143,71.0,81.0,58.0,87.0,70.0,22.0,41.0,99.0,0.60010648,0.19950253,0.13870868,0.21690023,0.5208962,0.078890331,0.21824881,0.01798873
45650,454,47.0,79.0,1.0,94.0,1.0,7.0,63.0,96.0,-0.10924026,0.19383261,0.0,0.27300614,0.45921451,0.0,0.13414635,0.030487806
45651,5867,72.0,81.0,51.0,80.0,49.0,42.0,60.0,66.0,0.63542718,0.20139495,0.12789203,0.18054137,0.3156915,0.053654023,0.29555967,0.027752081
45652,3706,43.0,76.0,32.0,56.0,6.0,11.0,28.0,95.0,-0.23435369,0.1807327,0.096903101,0.10890671,0.44409376,0.013375295,0.16129032,0.012588513
45653,3924,37.0,50.0,34.0,47.0,34.0,27.0,20.0,93.0,-0.40464523,0.1143515,0.10016978,0.091472305,0.42132178,0.03961039,0.23896104,0.0097402595
45654,1289,25.0,34.0,78.0,9.0,62.0,21.0,1.0,68.0,-0.76759493,0.085337467,0.18085106,0.033659067,0.32108843,0.067307696,0.21346153,0.0
45656,6170,71.0,66.0,68.0,80.0,75.0,35.0,64.0,89.0,0.60367316,0.15108731,0.15720524,0.17787084,0.39497778,0.089534886,0.27015504,0.031007752
45657,1518,40.0,45.0,10.0,95.0,14.0,54.0,1.0,72.0,-0.32338163,0.10474309,0.060827252,0.2886422,0.33111954,0.02259887,0.3418079,0.0
45658,2708,66.0,90.0,29.0,91.0,89.0,20.0,1.0,98.0,0.45746937,0.25204766,0.092257001,0.24694945,0.48614457,0.1408297,0.20633188,0.0
45659,2653,66.0,96.0,15.0,92.0,39.0,11.0,55.0,96.0,0.46477225,0.30359876,0.069986545,0.25219637,0.45782432,0.044012282,0.16069601,0.024564994
45660,7402,80.0,95.0,77.0,73.0,86.0,35.0,67.0,97.0,0.9371236,0.29698125,0.17717862,0.15199843,0.46224719,0.12154696,0.27071825,0.033149172
45661,7268,87.0,92.0,83.0,94.0,77.0,57.0,32.0,95.0,1.1779078,0.26270825,0.19609967,0.28117913,0.44301265,0.092930026,0.35787171,0.014212828
45662,29520,92.0,96.0,87.0,77.0,86.0,79.0,50.0,97.0,1.3692292,0.31677216,0.21062993,0.16453034,0.46277118,0.12351987,0.47931874,0.021735605
45663,6228,67.0,85.0,48.0,65.0,63.0,22.0,66.0,97.0,0.49057809,0.21479328,0.12271386,0.13166934,0.46757045,0.069399349,0.21712662,0.032873377
45669,9844,38.0,47.0,52.0,38.0,33.0,16.0,42.0,76.0,-0.37473646,0.10882413,0.12902033,0.078088738,0.34038949,0.038937122,0.18916075,0.018416205
45671,228,39.0,56.0,31.0,73.0,59.0,21.0,1.0,57.0,-0.34299785,0.12719299,0.09589041,0.15254237,0.29487181,0.063829787,0.21276596,0.0
45672,1368,37.0,52.0,52.0,31.0,82.0,2.0,84.0,89.0,-0.38759384,0.11842106,0.12868632,0.06736353,0.39675173,0.10612245,0.06530612,0.06122449
45673,582,50.0,48.0,100.0,41.0,1.0,97.0,1.0,100.0,-0.027722301,0.10996564,0.5398773,0.082802549,0.67353952,0.0,0.7352941,0.0
45674,656,64.0,96.0,34.0,20.0,38.0,88.0,1.0,100.0,0.39523721,0.3031359,0.10169491,0.050314464,0.63055062,0.043478262,0.56521738,0.0
45678,1263,28.0,36.0,16.0,28.0,86.0,46.0,1.0,97.0,-0.69113666,0.088677749,0.072164945,0.061870504,0.47857141,0.12311558,0.30904523,0.0
45679,2801,71.0,81.0,93.0,55.0,45.0,53.0,25.0,84.0,0.60107046,0.20028561,0.24450193,0.10714286,0.36858007,0.049756099,0.34048781,0.011707317
45680,12647,73.0,86.0,93.0,64.0,46.0,49.0,20.0,88.0,0.68350339,0.22150417,0.24588512,0.12669098,0.38919666,0.050717108,0.32134691,0.0095614213
45681,1719,50.0,90.0,45.0,44.0,3.0,2.0,65.0,98.0,-0.005433545,0.2491269,0.11796733,0.08683975,0.49652779,0.0078492938,0.083202511,0.031397175
45682,2133,72.0,90.0,79.0,85.0,65.0,21.0,1.0,99.0,0.64418632,0.24800751,0.18324608,0.20268542,0.52862746,0.071921185,0.21182266,0.0
45684,2169,34.0,40.0,15.0,79.0,27.0,18.0,1.0,94.0,-0.4847323,0.096339114,0.070175439,0.17370892,0.42762676,0.03422983,0.200489,0.0
45685,1419,57.0,53.0,55.0,48.0,49.0,41.0,88.0,37.0,0.18568745,0.12153518,0.13333334,0.093350381,0.26046512,0.053304903,0.29211086,0.072494671
45686,3508,71.0,90.0,31.0,89.0,51.0,28.0,62.0,96.0,0.62955946,0.24850214,0.096481271,0.22901386,0.46181172,0.055248618,0.23993686,0.029202841
45688,578,58.0,32.0,1.0,97.0,73.0,83.0,1.0,97.0,0.22109081,0.081314877,0.0,0.34683543,0.46349207,0.08530806,0.51658767,0.0
45690,14602,64.0,64.0,45.0,69.0,66.0,63.0,13.0,87.0,0.40287289,0.14597987,0.11697827,0.14008731,0.38376302,0.073002756,0.38446969,0.0065426999
45692,8964,77.0,85.0,59.0,90.0,61.0,33.0,71.0,85.0,0.81098831,0.2157086,0.14004193,0.23787446,0.37442741,0.066353492,0.26247799,0.038167939
45693,8935,75.0,72.0,86.0,90.0,83.0,54.0,28.0,84.0,0.74165142,0.16955417,0.20497999,0.2332498,0.37149748,0.10831162,0.34289023,0.012742543
45694,12276,43.0,55.0,37.0,50.0,29.0,28.0,60.0,69.0,-0.22381607,0.12404959,0.10468888,0.097896442,0.32187378,0.036005143,0.2415345,0.02807544
45695,613,71.0,92.0,82.0,98.0,10.0,34.0,1.0,100.0,0.62079662,0.26490065,0.19205298,0.36864406,0.61917096,0.017921148,0.26523298,0.0
45696,1525,38.0,88.0,1.0,67.0,11.0,23.0,1.0,96.0,-0.36372033,0.23304231,0.0,0.13710369,0.45235223,0.019685039,0.21916011,0.0
45697,4715,37.0,64.0,20.0,73.0,10.0,13.0,12.0,87.0,-0.40349594,0.14634146,0.079062961,0.15125553,0.38582182,0.018712163,0.17281233,0.0060539353
45698,372,76.0,94.0,55.0,93.0,91.0,26.0,1.0,100.0,0.78853649,0.28225806,0.13274336,0.26223776,0.60714287,0.16249999,0.23125,0.0
45701,36270,74.0,99.0,54.0,25.0,65.0,82.0,39.0,96.0,0.70526659,0.35696322,0.13202742,0.058561467,0.45976427,0.071008675,0.50592518,0.016795745
45710,5378,41.0,37.0,63.0,24.0,55.0,31.0,66.0,68.0,-0.26976383,0.090042964,0.14634146,0.056118473,0.31919771,0.05882353,0.25311944,0.032531194
